filename,label
cartellini_202511_003_r11_c3.png,13:49
cartellini_202511_003_r11_c4.png,18:02
cartellini_202511_003_r12_c1.png,06:41
cartellini_202511_003_r12_c2.png,12:05
cartellini_202511_003_r12_c3.png,13:49
cartellini_202511_003_r12_c4.png,18:03
cartellini_202511_003_r13_c1.png,06:43
cartellini_202511_003_r13_c3.png,13:49
cartellini_202511_003_r13_c4.png,18:01
cartellini_202511_003_r14_c1.png,07:43
cartellini_202511_003_r14_c2.png,12:01
cartellini_202511_003_r16_c1.png,07:45
cartellini_202511_003_r16_c2.png,12:07
cartellini_202511_003_r16_c3.png,13:45
cartellini_202511_003_r16_c4.png,18:02
cartellini_202511_003_r17_c1.png,07:43
cartellini_202511_003_r17_c2.png,12:06
cartellini_202511_003_r17_c3.png,13:42
cartellini_202511_003_r17_c4.png,18:02
cartellini_202511_003_r18_c1.png,07:49
cartellini_202511_003_r18_c2.png,12:05
cartellini_202511_003_r18_c3.png,13:45
cartellini_202511_003_r18_c4.png,18:01
cartellini_202511_003_r19_c1.png,07:47
cartellini_202511_003_r19_c2.png,12:03
cartellini_202511_003_r19_c3.png,13:46
cartellini_202511_003_r19_c4.png,18:04
cartellini_202511_003_r20_c1.png,07:45
cartellini_202511_003_r20_c2.png,12:03
cartellini_202511_003_r20_c3.png,13:46
cartellini_202511_003_r20_c4.png,18:01
cartellini_202511_003_r21_c1.png,07:44
cartellini_202511_003_r21_c2.png,12:01
cartellini_202511_003_r23_c1.png,06:44
cartellini_202511_003_r23_c2.png,12:05
cartellini_202511_003_r23_c3.png,13:45
cartellini_202511_003_r23_c4.png,18:02
cartellini_202511_003_r24_c1.png,06:45
cartellini_202511_003_r24_c2.png,12:05
cartellini_202511_003_r24_c3.png,13:47
cartellini_202511_003_r24_c4.png,18:06
cartellini_202511_003_r25_c1.png,06:43
cartellini_202511_003_r25_c2.png,12:03
cartellini_202511_003_r26_c1.png,06:43
cartellini_202511_003_r26_c2.png,12:06
cartellini_202511_003_r26_c3.png,13:44
cartellini_202511_003_r26_c4.png,18:01
cartellini_202511_003_r27_c1.png,06:45
cartellini_202511_003_r27_c2.png,12:01
cartellini_202511_003_r27_c3.png,13:47
cartellini_202511_003_r27_c4.png,18:01
cartellini_202511_003_r28_c1.png,07:47
cartellini_202511_003_r28_c2.png,12:02
cartellini_202511_004_r02_c1.png,08:09
cartellini_202511_004_r02_c4.png,18:06
cartellini_202511_004_r03_c1.png,08:35
cartellini_202511_004_r03_c2.png,13:00
cartellini_202511_004_r03_c3.png,13:23
cartellini_202511_004_r03_c4.png,18:00
cartellini_202511_004_r04_c1.png,08:00
cartellini_202511_004_r04_c2.png,13:01
cartellini_202511_004_r04_c3.png,04:00
cartellini_202511_004_r04_c4.png,17:35
cartellini_202511_004_r05_c2.png,13:00
cartellini_202511_004_r05_c3.png,14:23
cartellini_202511_004_r05_c4.png,18:01
cartellini_202511_004_r06_c1.png,07:49
cartellini_202511_004_r06_c2.png,12:37
cartellini_202511_004_r06_c3.png,13:13
cartellini_202511_004_r06_c4.png,17:04
cartellini_202511_004_r09_c2.png,12:38
cartellini_202511_004_r09_c3.png,13:18
cartellini_202511_004_r09_c4.png,18:03
cartellini_202511_004_r10_c1.png,07:58
cartellini_202511_004_r10_c4.png,07:00
cartellini_202511_004_r11_c1.png,08:20
cartellini_202511_004_r11_c2.png,12:34
cartellini_202511_004_r11_c3.png,13:29
cartellini_202511_004_r11_c4.png,17:34
cartellini_202511_004_r13_c2.png,12:36
cartellini_202511_004_r13_c3.png,13:22
cartellini_202511_004_r13_c4.png,17:01
cartellini_202511_004_r16_c2.png,13:30
cartellini_202511_004_r16_c4.png,18:04
cartellini_202511_004_r17_c2.png,13:31
cartellini_202511_004_r17_c3.png,13:21
cartellini_202511_004_r17_c4.png,08:00
cartellini_202511_004_r18_c1.png,07:37
cartellini_202511_004_r18_c2.png,12:36
cartellini_202511_004_r18_c3.png,14:00
cartellini_202511_004_r19_c1.png,07:53
cartellini_202511_004_r19_c2.png,12:58
cartellini_202511_004_r19_c3.png,13:46
cartellini_202511_004_r20_c1.png,07:57
cartellini_202511_004_r20_c2.png,10:31
cartellini_202511_004_r20_c3.png,12:30
cartellini_202511_004_r20_c4.png,15:05
cartellini_202511_004_r23_c2.png,13:25
cartellini_202511_004_r23_c3.png,13:55
cartellini_202511_004_r24_c2.png,13:01
cartellini_202511_004_r25_c1.png,07:50
cartellini_202511_004_r25_c4.png,17:30
cartellini_202511_004_r26_c2.png,12:30
cartellini_202511_004_r26_c4.png,17:38
cartellini_202511_004_r27_c1.png,13:32
cartellini_202511_004_r27_c2.png,13:41
cartellini_202511_005_r02_c1.png,08:36
cartellini_202511_005_r02_c4.png,16:16
cartellini_202511_005_r03_c1.png,08:34
cartellini_202511_005_r03_c4.png,16:13
cartellini_202511_005_r04_c1.png,08:35
cartellini_202511_005_r04_c3.png,11:34
cartellini_202511_005_r05_c1.png,08:35
cartellini_202511_005_r06_c1.png,08:28
cartellini_202511_005_r06_c4.png,16:04
cartellini_202511_005_r09_c1.png,08:35
cartellini_202511_005_r09_c4.png,16:16
cartellini_202511_005_r10_c1.png,08:37
cartellini_202511_005_r10_c4.png,16:15
cartellini_202511_005_r11_c1.png,08:41
cartellini_202511_005_r12_c1.png,08:38
cartellini_202511_005_r12_c4.png,16:16
cartellini_202511_005_r13_c1.png,08:31
cartellini_202511_005_r13_c4.png,16:42
cartellini_202511_005_r16_c1.png,08:35
cartellini_202511_005_r16_c4.png,16:20
cartellini_202511_005_r17_c1.png,08:32
cartellini_202511_005_r17_c4.png,16:09
cartellini_202511_005_r18_c1.png,08:34
cartellini_202511_005_r18_c4.png,16:42
cartellini_202511_005_r19_c1.png,08:36
cartellini_202511_005_r19_c4.png,16:14
cartellini_202511_005_r20_c1.png,08:34
cartellini_202511_005_r20_c4.png,17:12
cartellini_202511_005_r23_c1.png,08:35
cartellini_202511_005_r23_c4.png,16:16
cartellini_202511_005_r24_c1.png,08:34
cartellini_202511_005_r24_c4.png,16:17
cartellini_202511_005_r25_c1.png,08:41
cartellini_202511_005_r25_c4.png,17:15
cartellini_202511_005_r26_c1.png,08:38
cartellini_202511_005_r26_c4.png,16:15
cartellini_202511_005_r27_c1.png,08:36
cartellini_202511_005_r27_c4.png,17:07
cartellini_202511_006_r02_c1.png,07:56
cartellini_202511_006_r02_c2.png,12:31
cartellini_202511_006_r02_c3.png,13:56
cartellini_202511_006_r02_c4.png,18:35
cartellini_202511_006_r03_c1.png,07:55
cartellini_202511_006_r03_c2.png,12:31
cartellini_202511_006_r03_c3.png,13:57
cartellini_202511_006_r03_c4.png,18:34
cartellini_202511_006_r04_c1.png,07:58
cartellini_202511_006_r04_c2.png,12:32
cartellini_202511_006_r04_c3.png,13:51
cartellini_202511_006_r04_c4.png,18:33
cartellini_202511_006_r05_c1.png,07:26
cartellini_202511_006_r05_c2.png,12:32
cartellini_202511_006_r05_c3.png,13:57
cartellini_202511_006_r05_c4.png,17:32
cartellini_202511_006_r06_c1.png,07:55
cartellini_202511_006_r06_c2.png,12:31
cartellini_202511_006_r06_c3.png,13:59
cartellini_202511_006_r06_c4.png,18:32
cartellini_202511_006_r07_c1.png,07:26
cartellini_202511_006_r07_c2.png,11:33
cartellini_202511_006_r09_c1.png,09:01
cartellini_202511_006_r09_c2.png,12:36
cartellini_202511_006_r09_c3.png,13:56
cartellini_202511_006_r09_c4.png,19:04
cartellini_202511_006_r10_c1.png,07:55
cartellini_202511_006_r10_c2.png,12:33
cartellini_202511_006_r10_c3.png,13:59
cartellini_202511_006_r10_c4.png,18:34
cartellini_202511_006_r11_c1.png,07:57
cartellini_202511_006_r11_c2.png,12:32
cartellini_202511_006_r11_c3.png,13:55
cartellini_202511_006_r11_c4.png,18:32
cartellini_202511_006_r12_c1.png,07:59
cartellini_202511_006_r12_c2.png,11:03
cartellini_202511_006_r13_c1.png,07:58
cartellini_202511_006_r13_c2.png,12:34
cartellini_202511_006_r13_c3.png,14:01
cartellini_202511_006_r13_c4.png,18:32
cartellini_202511_006_r14_c1.png,07:27
cartellini_202511_006_r14_c2.png,11:34
cartellini_202511_006_r16_c1.png,07:59
cartellini_202511_006_r16_c2.png,13:01
cartellini_202511_006_r16_c3.png,13:31
cartellini_202511_006_r16_c4.png,18:03
cartellini_202511_006_r17_c1.png,07:34
cartellini_202511_006_r17_c2.png,12:31
cartellini_202511_006_r17_c3.png,13:55
cartellini_202511_006_r17_c4.png,18:37
cartellini_202511_006_r18_c1.png,08:00
cartellini_202511_006_r18_c2.png,12:39
cartellini_202511_006_r18_c3.png,13:57
cartellini_202511_006_r18_c4.png,18:32
cartellini_202511_006_r19_c1.png,07:29
cartellini_202511_006_r19_c2.png,12:32
cartellini_202511_006_r19_c3.png,13:55
cartellini_202511_006_r19_c4.png,18:36
cartellini_202511_006_r20_c1.png,07:56
cartellini_202511_006_r20_c2.png,12:31
cartellini_202511_006_r20_c3.png,13:56
cartellini_202511_006_r20_c4.png,18:33
cartellini_202511_006_r23_c2.png,13:02
cartellini_202511_006_r23_c4.png,18:37
cartellini_202511_006_r24_c1.png,07:57
cartellini_202511_006_r24_c2.png,12:35
cartellini_202511_006_r24_c3.png,14:00
cartellini_202511_006_r24_c4.png,18:33
cartellini_202511_006_r25_c2.png,12:32
cartellini_202511_006_r25_c3.png,13:57
cartellini_202511_006_r25_c4.png,18:33
cartellini_202511_006_r26_c1.png,08:00
cartellini_202511_006_r26_c2.png,12:34
cartellini_202511_006_r26_c3.png,13:56
cartellini_202511_006_r26_c4.png,18:33
cartellini_202511_006_r27_c2.png,12:32
cartellini_202511_006_r27_c3.png,14:00
cartellini_202511_006_r27_c4.png,18:31
cartellini_202511_007_r02_c1.png,08:32
cartellini_202511_007_r02_c2.png,12:40
cartellini_202511_007_r02_c3.png,14:02
cartellini_202511_007_r02_c4.png,18:36
cartellini_202511_007_r03_c1.png,08:35
cartellini_202511_007_r03_c2.png,12:46
cartellini_202511_007_r03_c3.png,14:07
cartellini_202511_007_r03_c4.png,18:51
cartellini_202511_007_r04_c1.png,09:35
cartellini_202511_007_r04_c2.png,12:41
cartellini_202511_007_r04_c3.png,14:04
cartellini_202511_007_r04_c4.png,18:20
cartellini_202511_007_r05_c1.png,08:35
cartellini_202511_007_r05_c2.png,12:41
cartellini_202511_007_r05_c3.png,13:59
cartellini_202511_007_r05_c4.png,18:16
cartellini_202511_007_r06_c1.png,08:37
cartellini_202511_007_r06_c2.png,12:46
cartellini_202511_007_r06_c3.png,13:57
cartellini_202511_007_r06_c4.png,18:18
cartellini_202511_007_r09_c1.png,08:36
cartellini_202511_007_r09_c2.png,12:42
cartellini_202511_007_r09_c3.png,14:00
cartellini_202511_007_r09_c4.png,18:18
cartellini_202511_007_r10_c1.png,08:40
cartellini_202511_007_r10_c2.png,12:50
cartellini_202511_007_r10_c3.png,14:04
cartellini_202511_007_r10_c4.png,18:17
cartellini_202511_007_r11_c1.png,08:39
cartellini_202511_007_r11_c2.png,12:44
cartellini_202511_007_r11_c3.png,14:06
cartellini_202511_007_r11_c4.png,18:21
cartellini_202511_007_r12_c1.png,08:36
cartellini_202511_007_r12_c2.png,12:46
cartellini_202511_007_r12_c3.png,14:05
cartellini_202511_007_r12_c4.png,18:14
cartellini_202511_007_r13_c1.png,08:36
cartellini_202511_007_r13_c2.png,12:48
cartellini_202511_007_r13_c3.png,14:05
cartellini_202511_007_r13_c4.png,18:23
cartellini_202511_007_r16_c1.png,08:40
cartellini_202511_007_r16_c2.png,12:41
cartellini_202511_007_r16_c3.png,13:56
cartellini_202511_007_r16_c4.png,18:15
cartellini_202511_007_r17_c1.png,08:40
cartellini_202511_007_r17_c2.png,12:41
cartellini_202511_007_r17_c3.png,13:58
cartellini_202511_007_r17_c4.png,18:17
cartellini_202511_007_r18_c1.png,08:39
cartellini_202511_007_r18_c2.png,12:40
cartellini_202511_007_r18_c3.png,14:10
cartellini_202511_007_r18_c4.png,18:14
cartellini_202511_007_r19_c1.png,08:37
cartellini_202511_007_r19_c2.png,12:41
cartellini_202511_007_r19_c3.png,14:03
cartellini_202511_007_r19_c4.png,18:13
cartellini_202511_007_r20_c1.png,08:39
cartellini_202511_007_r20_c2.png,12:46
cartellini_202511_006_r23_c3.png,13:29
cartellini_202511_007_r20_c3.png,14:06
cartellini_202511_007_r20_c4.png,18:15
cartellini_202511_007_r23_c1.png,08:40
cartellini_202511_007_r23_c2.png,12:43
cartellini_202511_007_r23_c3.png,14:04
cartellini_202511_007_r23_c4.png,18:15
cartellini_202511_007_r24_c1.png,08:42
cartellini_202511_007_r24_c2.png,12:47
cartellini_202511_007_r24_c3.png,14:05
cartellini_202511_007_r24_c4.png,18:38
cartellini_202511_007_r25_c1.png,08:41
cartellini_202511_007_r25_c2.png,12:49
cartellini_202511_007_r25_c3.png,14:06
cartellini_202511_007_r25_c4.png,18:21
cartellini_202511_007_r26_c1.png,08:42
cartellini_202511_007_r26_c2.png,12:42
cartellini_202511_007_r26_c3.png,14:03
cartellini_202511_007_r26_c4.png,18:26
cartellini_202511_007_r27_c2.png,12:48
cartellini_202511_007_r27_c3.png,14:03
cartellini_202511_007_r27_c4.png,18:21
cartellini_202511_008_r02_c1.png,08:36
cartellini_202511_008_r02_c2.png,12:40
cartellini_202511_008_r02_c3.png,16:39
cartellini_202511_008_r02_c4.png,18:36
cartellini_202511_008_r03_c1.png,09:31
cartellini_202511_008_r03_c2.png,12:42
cartellini_202511_008_r03_c3.png,14:46
cartellini_202511_008_r03_c4.png,18:35
cartellini_202511_008_r04_c1.png,08:37
cartellini_202511_008_r04_c2.png,12:39
cartellini_202511_008_r04_c3.png,14:48
cartellini_202511_008_r04_c4.png,18:48
cartellini_202511_008_r05_c1.png,08:27
cartellini_202511_008_r05_c2.png,12:39
cartellini_202511_008_r05_c3.png,14:35
cartellini_202511_008_r05_c4.png,18:36
cartellini_202511_008_r06_c1.png,08:24
cartellini_202511_008_r06_c2.png,12:39
cartellini_202511_008_r06_c3.png,14:36
cartellini_202511_008_r06_c4.png,18:35
cartellini_202511_008_r09_c1.png,08:37
cartellini_202511_008_r09_c2.png,12:46
cartellini_202511_008_r09_c3.png,14:38
cartellini_202511_008_r09_c4.png,18:37
cartellini_202511_008_r10_c1.png,08:35
cartellini_202511_008_r10_c2.png,13:03
cartellini_202511_008_r10_c3.png,14:57
cartellini_202511_008_r10_c4.png,18:33
cartellini_202511_008_r11_c1.png,08:28
